cases_mean,cases_q05,cases_q95,risk_mean,risk_q05,risk_q95,threshold_cases,bayesian_risk
3.6017983524799346,2.427670478820801,5.277821063995361,0.7018158524036407,0.63858962059021,0.7648343443870544,0.0,0.7018158524036407
3.6361316797733307,2.456939935684204,5.212326526641846,0.7033966284990311,0.6407001614570618,0.7629845142364502,0.0,0.7033966284990311
2.6328439292907713,1.737443208694458,3.8481757640838623,0.647262342095375,0.5729804039001465,0.7186625003814697,0.0,0.647262342095375
2.3835796494483947,1.6287705898284912,3.465252161026001,0.628731932580471,0.5592291951179504,0.7000313401222229,0.0,0.628731932580471
2.304204127073288,1.5547035932540894,3.3133046627044678,0.6221958788633346,0.5490401387214661,0.6961931586265564,0.0,0.6221958788633346
2.1409473395347596,1.4087575674057007,3.038594961166382,0.6082857794165611,0.5294102430343628,0.677831768989563,0.0,0.6082857794165611
1.6229428832530974,1.0638517141342163,2.3256523609161377,0.55209852039814,0.46989959478378296,0.6287602782249451,0.0,0.55209852039814
1.4585798717737197,0.9620307683944702,2.0732626914978027,0.5302407157421112,0.44742628931999207,0.6086202263832092,0.0,0.5302407157421112
1.4277302675247192,0.9510096907615662,2.028278350830078,0.5260994213223458,0.44307732582092285,0.6039639711380005,0.0,0.5260994213223458
1.3128401525020599,0.8888852596282959,1.8702853918075562,0.508158519923687,0.4309748709201813,0.5878140330314636,0.0,0.508158519923687
1.2145949028730392,0.7946917414665222,1.7517569065093994,0.49114994519948957,0.4062177836894989,0.577065110206604,0.0,0.49114994519948957
0.9286291879415512,0.6079938411712646,1.3327748775482178,0.433768062889576,0.3493525981903076,0.5180124044418335,0.0,0.433768062889576
0.8473475757837295,0.5343005657196045,1.2410740852355957,0.41380512082576754,0.32397398352622986,0.5022316575050354,0.0,0.41380512082576754
0.8839009393453598,0.5612201690673828,1.2978055477142334,0.42267106628417966,0.3341149687767029,0.5118623971939087,0.0,0.42267106628417966
0.8342338845133781,0.5208443999290466,1.2125427722930908,0.41026290667057036,0.31853237748146057,0.49840763211250305,0.0,0.41026290667057036
0.7254573700428009,0.4683654308319092,1.1132069826126099,0.38078618785738944,0.2980674207210541,0.4794098138809204,0.0,0.38078618785738944
0.8075099433064461,0.5090222954750061,1.171311616897583,0.40376468569040297,0.31463271379470825,0.49014508724212646,0.0,0.40376468569040297
0.8234183210730552,0.5301511287689209,1.209333896636963,0.4081291853189468,0.321547269821167,0.4965992569923401,0.0,0.4081291853189468
0.8423528663516044,0.5660181045532227,1.2251534461975098,0.41316666442155836,0.33641085028648376,0.497834712266922,0.0,0.41316666442155836
0.7320005137324334,0.49061286449432373,1.054736852645874,0.3832881728708744,0.30725452303886414,0.47005409002304077,0.0,0.3832881728708744
0.726686951994896,0.47367262840270996,1.0688608884811401,0.38149935883283614,0.3002352714538574,0.4704527258872986,0.0,0.38149935883283614
0.7288489401936531,0.4648416340351105,1.06960928440094,0.3822679206430912,0.2962034344673157,0.46995416283607483,0.0,0.3822679206430912
0.6966356256604195,0.4482586085796356,1.0089819431304932,0.3727500211894512,0.2905307114124298,0.4583587646484375,0.0,0.3727500211894512
0.6979605418145657,0.4571775197982788,1.0200262069702148,0.37330642619729043,0.29284968972206116,0.460350900888443,0.0,0.37330642619729043
0.8201870094537735,0.5180674195289612,1.1947394609451294,0.4068328018188477,0.3178257346153259,0.494718074798584,0.0,0.4068328018188477
0.864132670044899,0.5499618649482727,1.3202002048492432,0.4176177513003349,0.32954972982406616,0.5153290033340454,0.0,0.4176177513003349
0.8828853148818016,0.5768623948097229,1.2856954336166382,0.4225744638442993,0.3396410644054413,0.5082026124000549,0.0,0.4225744638442993
0.8131793580055237,0.5182333588600159,1.18068528175354,0.40521583127975463,0.31751295924186707,0.4926089644432068,0.0,0.40521583127975463
0.9217490852475166,0.5863966941833496,1.3830347061157227,0.43100547713041304,0.3428100347518921,0.525497555732727,0.0,0.43100547713041304
1.049441838145256,0.6643837690353394,1.5868676900863647,0.4587435903549194,0.36883822083473206,0.5548178553581238,0.0,0.4587435903549194
1.0430447360873223,0.661233127117157,1.5582988262176514,0.4571203550696373,0.3666617274284363,0.5508784651756287,0.0,0.4571203550696373
1.0733272833824157,0.6735944747924805,1.5538136959075928,0.46397109925746916,0.3712468445301056,0.5500943660736084,0.0,0.46397109925746916
1.230587641954422,0.7971236109733582,1.755894422531128,0.49421192187070845,0.4069225490093231,0.5756568312644958,0.0,0.49421192187070845
1.7513947879076004,1.1847859621047974,2.531845808029175,0.36445035752654076,0.27715009450912476,0.4619617462158203,2.0,0.36445035752654076
1.875099541902542,1.232831597328186,2.8303799629211426,0.3807434017956257,0.2867943346500397,0.48921260237693787,2.0,0.3807434017956257
2.0497429513931276,1.3461806774139404,2.970778703689575,0.4021647463738918,0.30701571702957153,0.5000113248825073,2.0,0.4021647463738918
1.946421377182007,1.2957179546356201,2.733405351638794,0.3899136736690998,0.2971471846103668,0.4810413420200348,2.0,0.3899136736690998
2.242410751581192,1.4438060522079468,3.289858818054199,0.4233656920790672,0.3230873942375183,0.5248121619224548,2.0,0.4233656920790672
2.387386953353882,1.5308856964111328,3.4551029205322266,0.4395089128911495,0.33845043182373047,0.5364972949028015,2.0,0.4395089128911495
2.5752689259052275,1.6960515975952148,3.6284372806549072,0.45829371905326843,0.36273133754730225,0.5471031665802002,2.0,0.45829371905326843
2.789835369348526,1.8462114334106445,4.05283784866333,0.4773898305892944,0.38432154059410095,0.5719452500343323,2.0,0.4773898305892944
3.732826290369034,2.5191404819488525,5.455920696258545,0.5454505029320716,0.45876649022102356,0.6365283131599426,2.0,0.5454505029320716
4.462900460958481,3.049907684326172,6.63230037689209,0.5850347329974175,0.505789041519165,0.6736922264099121,2.0,0.5850347329974175
4.631288022518158,3.154282331466675,6.603893756866455,0.5931480313539506,0.5144469738006592,0.6718119382858276,2.0,0.5931480313539506
4.667443011760712,3.12196946144104,6.65841817855835,0.5948046750426292,0.5118828415870667,0.67372727394104,2.0,0.5948046750426292
4.902401065349578,3.3108437061309814,7.052724838256836,0.605444478392601,0.5253254771232605,0.6847354173660278,2.0,0.605444478392601
3.746691891670227,2.25748610496521,5.783904552459717,0.5429776342511177,0.433713436126709,0.6469201445579529,2.0,0.5429776342511177
4.818154371261596,3.1522297859191895,7.023221969604492,0.6008830953836442,0.5131213665008545,0.6836795806884766,2.0,0.6008830953836442
4.872003900051117,3.3091793060302734,7.293399333953857,0.6035544589161873,0.5256909132003784,0.689182460308075,2.0,0.6035544589161873
5.362671453952789,3.6228983402252197,7.70489501953125,0.6235720784664154,0.5467627048492432,0.6994213461875916,2.0,0.6235720784664154
4.6783735795021055,3.200064182281494,6.664874076843262,0.5954866643548011,0.5172358155250549,0.6730498671531677,2.0,0.5954866643548011
3.598069484472275,2.445697546005249,5.048745632171631,0.5376064512729645,0.45386117696762085,0.6189477443695068,2.0,0.5376064512729645
2.7542530512809753,1.7685641050338745,3.977652072906494,0.47359311759471895,0.37429508566856384,0.5671237707138062,2.0,0.47359311759471895
2.135508484363556,1.3563249111175537,3.19358229637146,0.4113618195056915,0.30966004729270935,0.5163167119026184,2.0,0.4113618195056915
1.6382166917324066,1.041427731513977,2.3482506275177,0.3479842650592327,0.24840839207172394,0.44422072172164917,2.0,0.3479842650592327
1.3812150863409043,0.9123618006706238,2.0336780548095703,0.30770386376976966,0.22072556614875793,0.40748506784439087,2.0,0.30770386376976966
1.2449796316623687,0.8310544490814209,1.8089841604232788,0.2840350672453642,0.20126861333847046,0.3791872560977936,2.0,0.2840350672453642
1.088010998249054,0.7107519507408142,1.6246044635772705,0.253461449727416,0.17160393297672272,0.3533056378364563,2.0,0.253461449727416
0.8851109047532082,0.548926055431366,1.2575479745864868,0.21053930588066577,0.12832103669643402,0.29182446002960205,2.0,0.21053930588066577
0.7929682480096817,0.4982374310493469,1.205248475074768,0.18916184067726136,0.11404886096715927,0.28181177377700806,2.0,0.18916184067726136
0.7205172675251961,0.465386301279068,1.0741914510726929,0.17165691751986742,0.1049535721540451,0.2562943398952484,2.0,0.17165691751986742
0.6907913301587105,0.4399589002132416,0.9980204105377197,0.1642268432378769,0.09781203418970108,0.23897314071655273,2.0,0.1642268432378769
0.7196500588059426,0.4498172402381897,1.0634523630142212,0.17144129975140096,0.10068202018737793,0.2530491352081299,2.0,0.17144129975140096
0.5391405093371868,0.3321528136730194,0.8322520852088928,0.12452587497979403,0.06711798906326294,0.20141927897930145,2.0,0.12452587497979403
0.4940613482892513,0.29928848147392273,0.7518908977508545,0.11226556836813688,0.057840146124362946,0.18179617822170258,2.0,0.11226556836813688
0.49024657052755355,0.29952746629714966,0.7373569011688232,0.11128335628658532,0.0578797310590744,0.1781591922044754,2.0,0.11128335628658532
0.49281745931506155,0.31179359555244446,0.7504335045814514,0.11194481153786183,0.061211638152599335,0.1813734620809555,2.0,0.11194481153786183
0.3828038102388382,0.24611738324165344,0.5747837424278259,0.08147044496610761,0.04324333369731903,0.13546724617481232,2.0,0.08147044496610761
0.33684007290005685,0.2088526040315628,0.5275458693504333,0.06866565155610442,0.033568233251571655,0.12238605320453644,2.0,0.06866565155610442
0.3286505144238472,0.19605803489685059,0.5142099857330322,0.06644224599003792,0.03051057644188404,0.11872159689664841,2.0,0.06644224599003792
0.355033167719841,0.2153177410364151,0.5585976243019104,0.07373683055490256,0.03516223654150963,0.13095329701900482,2.0,0.07373683055490256
0.3868822536766529,0.23859582841396332,0.5740725994110107,0.0826220838315785,0.041305724531412125,0.13524922728538513,2.0,0.0826220838315785
0.3839525621533394,0.24524658918380737,0.574401319026947,0.08182797603681684,0.043125953525304794,0.1352967619895935,2.0,0.08182797603681684
0.36452684497833254,0.23398646712303162,0.525443971157074,0.07636044943705202,0.0401543453335762,0.12181565165519714,2.0,0.07636044943705202
0.37820108196139335,0.23226609826087952,0.5600826144218445,0.08021418023854494,0.039729777723550797,0.13138292729854584,2.0,0.08021418023854494
0.3509576325118542,0.22840501368045807,0.5184262990951538,0.07257438769564033,0.03858746960759163,0.11988227069377899,2.0,0.07257438769564033
0.3843614466190338,0.2319263517856598,0.5763570666313171,0.08193666530773043,0.0395665280520916,0.13585326075553894,2.0,0.08193666530773043
0.3924297154545784,0.24938376247882843,0.6068981885910034,0.08412667797505856,0.04423048719763756,0.1441420018672943,2.0,0.08412667797505856
0.4381547108888626,0.2828039526939392,0.6423389315605164,0.09689669479429722,0.0531373955309391,0.15361620485782623,2.0,0.09689669479429722
0.4352974463999271,0.2844971716403961,0.624958336353302,0.0961691781282425,0.05361988767981529,0.1489856094121933,2.0,0.0961691781282425
0.48846714943647385,0.309895783662796,0.716157853603363,0.11085476560145617,0.060823746025562286,0.17281919717788696,2.0,0.11085476560145617
0.4323404365479946,0.2639552354812622,0.6450862288475037,0.09521494190394879,0.04795420914888382,0.15434494614601135,2.0,0.09521494190394879
0.4178410750925541,0.25801363587379456,0.6337835788726807,0.09125728872045874,0.04652421548962593,0.1513601541519165,2.0,0.09125728872045874
0.4748053828775883,0.3130437135696411,0.7052783370018005,0.10711739560961724,0.0615970678627491,0.1699984073638916,2.0,0.10711739560961724
0.7022792080044746,0.46422526240348816,1.0210973024368286,0.16729389894753693,0.10464847087860107,0.24431881308555603,2.0,0.16729389894753693
1.0906923149824141,0.7242885231971741,1.590264081954956,0.25482273238897324,0.1748858392238617,0.34782499074935913,2.0,0.25482273238897324
